item_id,item_path,mass_kg,item_material,route_material_basis,route_decision,simulation_import_mass_policy,recipe,is_import,issue_types,severity,name,notes
ebf3_motor_coupling_flexible_element_set,kb/items/parts/ebf3_motor_coupling_flexible_element_set.yaml,0.14,composite,composite,defer_split_import_fallback,import_until_gap_resolved,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 motor coupling flexible element set,Child of ebf3_motor_couplings. Flexible element set for EBF3 motor couplings.
ebf3_motor_coupling_hub_set,kb/items/parts/ebf3_motor_coupling_hub_set.yaml,0.28,steel,steel_hub,lunar_candidate,local_nominal,recipe_ebf3_motor_coupling_hub_set,,,,EBF3 motor coupling hub set,Child of ebf3_motor_couplings. Coupling hub set for EBF3 motor couplings.
ebf3_motor_mount_bracket_fastener_interface_set,kb/items/parts/ebf3_motor_mount_bracket_fastener_interface_set.yaml,0.15,steel,steel_stock,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_motor_mount_bracket_fastener_interface_set,,,,EBF3 motor mount bracket fastener interface set,Child of ebf3_motor_mount_brackets. Fastener interface set for EBF3 motor mount brackets.
ebf3_motor_mount_bracket_plate_set,kb/items/parts/ebf3_motor_mount_bracket_plate_set.yaml,0.65,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_motor_mount_bracket_plate_set,,,,EBF3 motor mount bracket plate set,Child of ebf3_motor_mount_brackets. Bracket plate set for EBF3 motor mount brackets.
ebf3_motor_mount_bracket_spacer_set,kb/items/parts/ebf3_motor_mount_bracket_spacer_set.yaml,0.2,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_motor_mount_bracket_spacer_set,,,,EBF3 motor mount bracket spacer set,Child of ebf3_motor_mount_brackets. Spacer set for EBF3 motor mount brackets.
ebf3_moveable_build_platform_clamp_slot_set,kb/items/parts/ebf3_moveable_build_platform_clamp_slot_set.yaml,0.7,precision_metal,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_moveable_build_platform_clamp_slot_set,,item_material_family_only,medium,EBF3 moveable build platform clamp slot set,Level-3 child of FS-22. Clamp slots or mounting features for substrate-holding hardware.
ebf3_moveable_build_platform_plate,kb/items/parts/ebf3_moveable_build_platform_plate.yaml,5.6,precision_metal,steel_plate_or_sheet,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_moveable_build_platform_plate,,item_material_family_only,high,EBF3 moveable build platform plate,Level-3 child of FS-22. Main build-platform plate carrying the substrate and deposited part.
ebf3_moveable_build_platform_return_contact_pad,kb/items/parts/ebf3_moveable_build_platform_return_contact_pad.yaml,0.4,conductive_metal,aluminum_conductor,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_moveable_build_platform_return_contact_pad,,item_material_family_only,medium,EBF3 moveable build platform return contact pad,Level-3 child of FS-22. Local conductive contact pad for beam-current continuity at the platform. System-level return topology remains separate in ebf3_beam_current_return_strap and HV grounding/return reviews.
ebf3_multi_channel_driver_control_board,kb/items/parts/ebf3_multi_channel_driver_control_board.yaml,1.2,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,high,EBF3 multi channel driver control board,Child of ebf3_multi_channel_driver_module. Driver control board for EBF3 multi-channel driver module.
ebf3_multi_channel_driver_enclosure,kb/items/parts/ebf3_multi_channel_driver_enclosure.yaml,0.6,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_multi_channel_driver_enclosure,,,,EBF3 multi channel driver enclosure,Child of ebf3_multi_channel_driver_module. Enclosure for EBF3 multi-channel driver module.
ebf3_multi_channel_heat_sink,kb/items/parts/ebf3_multi_channel_heat_sink.yaml,1.2,aluminum,aluminum_heat_sink,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_multi_channel_heat_sink,,,,EBF3 multi channel heat sink,Child of ebf3_multi_channel_driver_module. Heat sink for EBF3 multi-channel driver module.
ebf3_multi_channel_output_terminal_set,kb/items/parts/ebf3_multi_channel_output_terminal_set.yaml,0.8,electronic,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 multi channel output terminal set,Child of ebf3_multi_channel_driver_module. Output terminal set for EBF3 multi-channel driver module.
ebf3_multi_channel_power_driver_stage_set,kb/items/parts/ebf3_multi_channel_power_driver_stage_set.yaml,2.2,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,high,EBF3 multi channel power driver stage set,Child of ebf3_multi_channel_driver_module. Power driver stage set for EBF3 multi-channel driver module.
ebf3_positioning_axis_base_plate,kb/items/parts/ebf3_positioning_axis_base_plate.yaml,3.0,steel,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_positioning_axis_base_plate,,,,EBF3 positioning axis base plate,"FS-2. Base plate and datum surface for linear axes. Intentional Level-2 single-piece precision plate leaf; hole pattern, flatness, surface treatment, and machining details remain coarse. First-pass manufacturing/import route is recorded in the linked EBF3 route-review recipe. See research/ebf3_bom_s"
ebf3_positioning_base_frame_crossmember_set,kb/items/parts/ebf3_positioning_base_frame_crossmember_set.yaml,2.2,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_positioning_base_frame_crossmember_set,,,,EBF3 positioning base frame crossmember set,Level-3 child of FS-1. Crossmembers tying the positioning base frame rails together.
ebf3_positioning_base_frame_mounting_foot_set,kb/items/parts/ebf3_positioning_base_frame_mounting_foot_set.yaml,0.8,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_positioning_base_frame_mounting_foot_set,,,,EBF3 positioning base frame mounting foot set,Level-3 child of FS-1. Mounting feet or pads connecting the positioning base frame to the cabin floor interface.
ebf3_positioning_base_frame_rail_set,kb/items/parts/ebf3_positioning_base_frame_rail_set.yaml,4.0,steel,steel_structural_stock,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_positioning_base_frame_rail_set,,,,EBF3 positioning base frame rail set,Level-3 child of FS-1. Structural rail set for the positioning base frame.
ebf3_positioning_bellows_end_retainer_set,kb/items/parts/ebf3_positioning_bellows_end_retainer_set.yaml,0.18,steel,steel_retainer,lunar_candidate,local_nominal,recipe_ebf3_positioning_bellows_end_retainer_set,,,,EBF3 positioning bellows end retainer set,Child of ebf3_positioning_bellows_cover. End retainer set for EBF3 positioning bellows cover.
ebf3_positioning_bellows_folded_cover,kb/items/parts/ebf3_positioning_bellows_folded_cover.yaml,0.55,steel,steel_plate_or_sheet,route_gap,import_until_gap_resolved,,True,,,EBF3 positioning bellows folded cover,Child of ebf3_positioning_bellows_cover. Folded bellows cover for EBF3 positioning bellows cover.
ebf3_positioning_bellows_mounting_tab_set,kb/items/parts/ebf3_positioning_bellows_mounting_tab_set.yaml,0.07,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_positioning_bellows_mounting_tab_set,,,,EBF3 positioning bellows mounting tab set,Child of ebf3_positioning_bellows_cover. Mounting tab set for EBF3 positioning bellows cover.
ebf3_positioning_feedthrough_air_side_connector,kb/items/parts/ebf3_positioning_feedthrough_air_side_connector.yaml,0.08,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 positioning feedthrough air-side connector,"Child of ebf3_positioning_electrical_feedthrough. Air-side connector or terminal interface toward external power-supply outputs and controls acquisition. It keeps the external side visible without moving drivers or DAQ into the positioning subsystem. Connector family, service boundary, shielding, an"
ebf3_positioning_feedthrough_flange,kb/items/parts/ebf3_positioning_feedthrough_flange.yaml,0.2,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_positioning_feedthrough_flange,,,,EBF3 positioning feedthrough flange,"Child of ebf3_positioning_electrical_feedthrough. Local flange or body mount for the positioning-specific feedthrough insert. It is not the generic cabin wall port or a shared chamber feedthrough plate. Seal geometry, bolt pattern, material choice, and first-pass manufacturing/import route is record"
ebf3_positioning_feedthrough_insulator_body,kb/items/parts/ebf3_positioning_feedthrough_insulator_body.yaml,0.4,ceramic,alumina_ceramic_v0,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 positioning feedthrough insulator body,"Child of ebf3_positioning_electrical_feedthrough. Ceramic or insulating body for the positioning-specific electrical feedthrough. It isolates motor-power and signal pins through the chamber boundary while the cabin owns only the passive port/flange opening. Ceramic grade, pin sealing, creepage/clear"
ebf3_positioning_feedthrough_motor_power_pin_set,kb/items/parts/ebf3_positioning_feedthrough_motor_power_pin_set.yaml,0.18,conductive_metal,alumina_ceramic_v0,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 positioning feedthrough motor power pin set,"Child of ebf3_positioning_electrical_feedthrough. Motor-power pin set for passing positioning-axis driver current through the vacuum boundary. Power driver electronics remain in power supplies, and chamber passive ports remain in the cabin. Pin count, current rating, conductor material, insulation s"
ebf3_positioning_feedthrough_shield_termination_interface,kb/items/parts/ebf3_positioning_feedthrough_shield_termination_interface.yaml,0.05,conductive_metal,aluminum_or_steel_conductor,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_positioning_feedthrough_shield_termination_interface,,item_material_family_only,medium,EBF3 positioning feedthrough shield termination interface,"Child of ebf3_positioning_electrical_feedthrough. Shield termination/interface marker for positioning motor and signal wiring at the feedthrough boundary. It does not define protective grounding, HV return, controls acquisition, or cable shield policy for the whole machine. Termination geometry, iso"
ebf3_positioning_feedthrough_signal_pin_set,kb/items/parts/ebf3_positioning_feedthrough_signal_pin_set.yaml,0.08,conductive_metal,kovar_or_copper_alloy_pin_set,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 positioning feedthrough signal pin set,"Child of ebf3_positioning_electrical_feedthrough. Signal pin set for positioning encoder, limit switch, home sensor, or related feedback wiring. Controls own acquisition and interpretation; this item only represents the positioning-specific vacuum-boundary pins. Pin count, shielding, isolation, sign"
ebf3_positioning_feedthrough_vacuum_side_connector,kb/items/parts/ebf3_positioning_feedthrough_vacuum_side_connector.yaml,0.08,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 positioning feedthrough vacuum-side connector,"Child of ebf3_positioning_electrical_feedthrough. Vacuum-side connector or terminal interface for positioning motor and sensor wiring inside the chamber. It does not include external controls harnessing or power driver hardware. Connector family, vacuum compatibility, material choices, and first-pas"
ebf3_positioning_motor_cable_insulation_set,kb/items/parts/ebf3_positioning_motor_cable_insulation_set.yaml,0.24,polymer,vacuum_rated_polymer_insulation,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 positioning motor cable insulation set,Child of ebf3_vacuum_compatible_motor_cabling. Motor cable insulation set for EBF3 vacuum-compatible motor cabling.
ebf3_positioning_motor_cable_shield_set,kb/items/parts/ebf3_positioning_motor_cable_shield_set.yaml,0.16,steel_or_aluminum,aluminum_or_steel_shield,route_gap,import_until_gap_resolved,,True,,,EBF3 positioning motor cable shield set,Child of ebf3_vacuum_compatible_motor_cabling. Motor cable shield set for EBF3 vacuum-compatible motor cabling.
ebf3_positioning_motor_cable_termination_set,kb/items/parts/ebf3_positioning_motor_cable_termination_set.yaml,0.08,composite,composite,defer_split_import_fallback,import_until_gap_resolved,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 positioning motor cable termination set,Child of ebf3_vacuum_compatible_motor_cabling. Motor cable termination set for EBF3 vacuum-compatible motor cabling.
ebf3_positioning_motor_power_conductor_set,kb/items/parts/ebf3_positioning_motor_power_conductor_set.yaml,0.32,aluminum,aluminum_wire_with_vacuum_insulation,route_gap,import_until_gap_resolved,,True,,,EBF3 positioning motor power conductor set,Child of ebf3_vacuum_compatible_motor_cabling. Motor power conductor set for EBF3 vacuum-compatible motor cabling.
ebf3_positioning_signal_cable_insulation_set,kb/items/parts/ebf3_positioning_signal_cable_insulation_set.yaml,0.2,polymer,silicone_rubber,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 positioning signal cable insulation set,Child of ebf3_vacuum_compatible_signal_cabling. Signal cable insulation set for EBF3 vacuum-compatible signal cabling.
ebf3_positioning_signal_cable_shield_set,kb/items/parts/ebf3_positioning_signal_cable_shield_set.yaml,0.18,steel_or_aluminum,plain_steel_or_aluminum_braid,route_gap,import_until_gap_resolved,,True,,,EBF3 positioning signal cable shield set,Child of ebf3_vacuum_compatible_signal_cabling. Signal cable shield set for EBF3 vacuum-compatible signal cabling.
ebf3_positioning_signal_cable_termination_set,kb/items/parts/ebf3_positioning_signal_cable_termination_set.yaml,0.08,composite,composite,defer_split_import_fallback,import_until_gap_resolved,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 positioning signal cable termination set,Child of ebf3_vacuum_compatible_signal_cabling. Signal cable termination set for EBF3 vacuum-compatible signal cabling.
ebf3_positioning_signal_conductor_set,kb/items/parts/ebf3_positioning_signal_conductor_set.yaml,0.24,aluminum,aluminum_signal_conductor,route_gap,import_until_gap_resolved,,True,,,EBF3 positioning signal conductor set,Child of ebf3_vacuum_compatible_signal_cabling. Signal conductor set for EBF3 vacuum-compatible signal cabling.
ebf3_power_electronics_cold_plate_port_interface_set,kb/items/parts/ebf3_power_electronics_cold_plate_port_interface_set.yaml,0.3,aluminum,aluminum_cold_plate_port,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_power_electronics_cold_plate_port_interface_set,,,,EBF3 power electronics cold plate port interface set,Cold-plate port/interface hardware for the EBF3 power electronics thermal path. Child of `ebf3_power_electronics_cooling_duct_or_line_set` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md.
ebf3_power_electronics_conductive_cooling_line_or_strap_set,kb/items/parts/ebf3_power_electronics_conductive_cooling_line_or_strap_set.yaml,0.3,aluminum,aluminum_alloy_ingot,lunar_candidate,local_nominal,recipe_ebf3_power_electronics_conductive_cooling_line_or_strap_set,,,,EBF3 power electronics conductive cooling line or strap set,Conductive cooling line or strap hardware for the EBF3 power electronics thermal path. Child of `ebf3_power_electronics_cooling_duct_or_line_set` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md.
ebf3_power_electronics_cooling_line_support_clamp_set,kb/items/parts/ebf3_power_electronics_cooling_line_support_clamp_set.yaml,0.1,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_power_electronics_cooling_line_support_clamp_set,,,,EBF3 power electronics cooling line support clamp set,Support clamp hardware for the EBF3 power electronics cooling line path. Child of `ebf3_power_electronics_cooling_duct_or_line_set` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md.
ebf3_power_electronics_cooling_plate_set,kb/items/parts/ebf3_power_electronics_cooling_plate_set.yaml,2.0,aluminum,aluminum_plate,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_power_electronics_cooling_plate_set,,,,EBF3 power electronics cooling plate set,Child of ebf3_power_electronics_thermal_management. Cooling plate set for EBF3 power-electronics thermal management hardware.
ebf3_power_electronics_fan_or_pump_module,kb/items/parts/ebf3_power_electronics_fan_or_pump_module.yaml,1.5,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,high,EBF3 power electronics fan or pump module,Child of ebf3_power_electronics_thermal_management. Fan or pump module for EBF3 power-electronics thermal management hardware. Exact specification and first-pass manufacturing/import route is recorded in the linked EBF3 route-review recipe.
ebf3_power_electronics_heat_sink_set,kb/items/parts/ebf3_power_electronics_heat_sink_set.yaml,3.0,aluminum,aluminum_heat_sink,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_power_electronics_heat_sink_set,,,,EBF3 power electronics heat sink set,Child of ebf3_power_electronics_thermal_management. Heat sink set for EBF3 power-electronics thermal management hardware.
ebf3_power_electronics_thermal_interface_set,kb/items/parts/ebf3_power_electronics_thermal_interface_set.yaml,0.8,composite,thermal_interface_composite,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 power electronics thermal interface set,Child of ebf3_power_electronics_thermal_management. Thermal interface set for EBF3 power-electronics thermal management hardware.
ebf3_power_input_cable_conductor_set,kb/items/parts/ebf3_power_input_cable_conductor_set.yaml,0.7,aluminum_or_copper_conductor,aluminum_or_copper_power_conductor,route_gap,import_until_gap_resolved,,True,,,EBF3 power input cable conductor set,Child of ebf3_power_input_cable_gland. Power input conductor set for EBF3 power input cable and gland.
ebf3_power_input_cable_insulation_set,kb/items/parts/ebf3_power_input_cable_insulation_set.yaml,0.5,polymer,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 power input cable insulation set,Child of ebf3_power_input_cable_gland. Cable insulation set for EBF3 power input cable and gland.
ebf3_power_input_gland_body,kb/items/parts/ebf3_power_input_gland_body.yaml,0.5,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_power_input_gland_body,,,,EBF3 power input gland body,Child of ebf3_power_input_cable_gland. Gland body for EBF3 power input cable and gland.
ebf3_power_input_gland_seal,kb/items/parts/ebf3_power_input_gland_seal.yaml,0.3,polymer,silicone_rubber,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 power input gland seal,Child of ebf3_power_input_cable_gland. Gland seal for EBF3 power input cable and gland.
ebf3_pressure_adjustment_knob_body,kb/items/parts/ebf3_pressure_adjustment_knob_body.yaml,0.13,polymer,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_pressure_adjustment_knob_body,,item_material_family_only,medium,EBF3 pressure adjustment knob body,Child of ebf3_pressure_adjustment_knob. Knob body for EBF3 pressure adjustment knob.
ebf3_pressure_adjustment_threaded_insert,kb/items/parts/ebf3_pressure_adjustment_threaded_insert.yaml,0.07,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_pressure_adjustment_threaded_insert,,,,EBF3 pressure adjustment threaded insert,Child of ebf3_pressure_adjustment_knob. Threaded insert for EBF3 pressure adjustment knob.
ebf3_pressure_spring,kb/items/parts/ebf3_pressure_spring.yaml,0.3,steel,steel_bar_stock,route_gap,import_until_gap_resolved,,True,,,EBF3 pressure spring,"WF-15. Spring providing drive-roll pressure force. Intentional Level-2 single-part spring leaf; spring rate, wire diameter, alloy, and heat treatment remain material/process details. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is record"
ebf3_primary_transformer_core,kb/items/parts/ebf3_primary_transformer_core.yaml,1.5,electrical_steel_or_soft_iron,electrical_steel_sheet,route_gap,import_until_gap_resolved,,True,,,EBF3 primary transformer core,Child of ebf3_primary_isolation_transformer. Transformer core for EBF3 primary isolation transformer.
ebf3_primary_transformer_insulation_set,kb/items/parts/ebf3_primary_transformer_insulation_set.yaml,0.6,insulator,high_voltage_insulation_material,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 primary transformer insulation set,Child of ebf3_primary_isolation_transformer. Insulation set for EBF3 primary isolation transformer.
ebf3_primary_transformer_mount,kb/items/parts/ebf3_primary_transformer_mount.yaml,0.6,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_primary_transformer_mount,,,,EBF3 primary transformer mount,Child of ebf3_primary_isolation_transformer. Mount for EBF3 primary isolation transformer.
ebf3_primary_transformer_winding_set,kb/items/parts/ebf3_primary_transformer_winding_set.yaml,1.3,aluminum,aluminum_conductor,route_gap,import_until_gap_resolved,,True,,,EBF3 primary transformer winding set,Child of ebf3_primary_isolation_transformer. Winding set for EBF3 primary isolation transformer.
ebf3_realtime_processor_board,kb/items/parts/ebf3_realtime_processor_board.yaml,0.55,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 realtime processor board,Child of ebf3_realtime_control_processor. Real-time processor board for EBF3 real-time control processor.
ebf3_realtime_processor_connector_set,kb/items/parts/ebf3_realtime_processor_connector_set.yaml,0.2,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 realtime processor connector set,Child of ebf3_realtime_control_processor. Connector set for EBF3 real-time control processor.
ebf3_realtime_processor_enclosure,kb/items/parts/ebf3_realtime_processor_enclosure.yaml,0.25,steel,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_realtime_processor_enclosure,,,,EBF3 realtime processor enclosure,Child of ebf3_realtime_control_processor. Enclosure for EBF3 real-time control processor.
ebf3_ripple_inductor_core,kb/items/parts/ebf3_ripple_inductor_core.yaml,0.35,electrical_steel_or_soft_iron,electrical_steel_or_ferrite_core,route_gap,import_until_gap_resolved,,True,,,EBF3 ripple inductor core,Child of ebf3_ripple_damping_inductor. Magnetic core for EBF3 ripple damping inductor.
ebf3_ripple_inductor_insulation_set,kb/items/parts/ebf3_ripple_inductor_insulation_set.yaml,0.12,insulator,coil_insulation_material,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 ripple inductor insulation set,Child of ebf3_ripple_damping_inductor. Insulation set for EBF3 ripple damping inductor.
ebf3_ripple_inductor_mount,kb/items/parts/ebf3_ripple_inductor_mount.yaml,0.08,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_ripple_inductor_mount,,,,EBF3 ripple inductor mount,Child of ebf3_ripple_damping_inductor. Mount for EBF3 ripple damping inductor.
ebf3_ripple_inductor_winding,kb/items/parts/ebf3_ripple_inductor_winding.yaml,0.45,aluminum,aluminum_conductor,route_gap,import_until_gap_resolved,,True,,,EBF3 ripple inductor winding,Child of ebf3_ripple_damping_inductor. Inductor winding for EBF3 ripple damping inductor.
ebf3_rotary_axis_bearing_inner_ring,kb/items/parts/ebf3_rotary_axis_bearing_inner_ring.yaml,1.1,bearing_steel,bearing_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 rotary axis bearing inner ring,Child of ebf3_rotary_axis_bearing. Bearing inner ring for EBF3 rotary axis bearing.
ebf3_rotary_axis_bearing_outer_ring,kb/items/parts/ebf3_rotary_axis_bearing_outer_ring.yaml,1.3,bearing_steel,hardened_bearing_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 rotary axis bearing outer ring,Child of ebf3_rotary_axis_bearing. Bearing outer ring for EBF3 rotary axis bearing.
ebf3_rotary_axis_bearing_retainer,kb/items/parts/ebf3_rotary_axis_bearing_retainer.yaml,0.4,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_rotary_axis_bearing_retainer,,,,EBF3 rotary axis bearing retainer,Child of ebf3_rotary_axis_bearing. Bearing retainer for EBF3 rotary axis bearing.
ebf3_rotary_axis_bearing_rolling_element_set,kb/items/parts/ebf3_rotary_axis_bearing_rolling_element_set.yaml,1.2,bearing_steel,bearing_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 rotary axis bearing rolling element set,Child of ebf3_rotary_axis_bearing. Rolling element set for EBF3 rotary axis bearing.
ebf3_rotary_axis_table_hub,kb/items/parts/ebf3_rotary_axis_table_hub.yaml,1.4,precision_metal,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_rotary_axis_table_hub,,item_material_family_only,high,EBF3 rotary axis table hub,Level-3 child of FS-17. Hub or central interface between the rotary table plate and bearing/drive structure.
ebf3_rotary_axis_table_mounting_pattern,kb/items/parts/ebf3_rotary_axis_table_mounting_pattern.yaml,0.6,precision_metal,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_rotary_axis_table_mounting_pattern,,item_material_family_only,medium,EBF3 rotary axis table mounting pattern,Level-3 child of FS-17. Mounting-hole/datum feature set for attaching substrate tooling or platform hardware to the rotary table.
ebf3_rotary_axis_table_plate,kb/items/parts/ebf3_rotary_axis_table_plate.yaml,3.0,precision_metal,steel_plate_or_sheet,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_rotary_axis_table_plate,,item_material_family_only,high,EBF3 rotary axis table plate,Level-3 child of FS-17. Rotary build-table plate.
ebf3_rotary_encoder_read_head,kb/items/parts/ebf3_rotary_encoder_read_head.yaml,0.22,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 rotary encoder read head,Child of ebf3_rotary_encoder. Rotary encoder read head for EBF3 rotary encoder.
ebf3_rotary_encoder_scale_ring,kb/items/parts/ebf3_rotary_encoder_scale_ring.yaml,0.18,glass,glass,earth_import,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 rotary encoder scale ring,Child of ebf3_rotary_encoder. Encoder scale ring for EBF3 rotary encoder.
ebf3_rotary_encoder_signal_lead,kb/items/parts/ebf3_rotary_encoder_signal_lead.yaml,0.1,composite,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 rotary encoder signal lead,Child of ebf3_rotary_encoder. Encoder signal lead for EBF3 rotary encoder.
ebf3_rotary_worm_shaft,kb/items/parts/ebf3_rotary_worm_shaft.yaml,1.5,hardened_steel,hardened_steel,defer_split_import_fallback,import_until_gap_resolved,,True,,,EBF3 rotary worm shaft,"FS-20. Threaded worm shaft driving the rotary-axis worm wheel. Rotary motor hardware is covered by the broader FS-9 axis motor row until a later motor/rotary-drive decomposition separates it. Intentional Level-2 precision metal leaf; thread profile, bearing seats, material pairing, lubrication, and "
ebf3_rotary_worm_wheel,kb/items/parts/ebf3_rotary_worm_wheel.yaml,2.0,bronze_or_hardened_steel,bronze_or_hardened_steel,defer_split_import_fallback,import_until_gap_resolved,,True,,,EBF3 rotary worm wheel,"FS-19. Worm wheel for the rotary-axis worm-drive pair. This replaces the earlier broader worm-gear placeholder at the top-level source-table row; worm shaft is modeled separately. Intentional Level-2 precision metal leaf; tooth geometry, material pairing, lubrication, and first-pass manufacturing/im"
ebf3_safety_logic_board,kb/items/parts/ebf3_safety_logic_board.yaml,0.55,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 safety logic board,Child of ebf3_safety_blocking_logic. Safety logic board for EBF3 safety and blocking logic.
ebf3_safety_logic_enclosure,kb/items/parts/ebf3_safety_logic_enclosure.yaml,0.25,steel,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_safety_logic_enclosure,,,,EBF3 safety logic enclosure,Child of ebf3_safety_blocking_logic. Enclosure for EBF3 safety and blocking logic.
ebf3_safety_logic_terminal_block_set,kb/items/parts/ebf3_safety_logic_terminal_block_set.yaml,0.25,electronic,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 safety logic terminal block set,Child of ebf3_safety_blocking_logic. Terminal block set for EBF3 safety and blocking logic.
ebf3_safety_relay_or_interlock_set,kb/items/parts/ebf3_safety_relay_or_interlock_set.yaml,0.45,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 safety relay or interlock set,Child of ebf3_safety_blocking_logic. Relay or interlock set for EBF3 safety and blocking logic.
ebf3_sensor_interface_board,kb/items/parts/ebf3_sensor_interface_board.yaml,0.35,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 sensor interface board,Child of ebf3_sensor_interface_module. Sensor interface board for EBF3 sensor interface module.
ebf3_sensor_interface_connector_set,kb/items/parts/ebf3_sensor_interface_connector_set.yaml,0.1,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 sensor interface connector set,Child of ebf3_sensor_interface_module. Connector set for EBF3 sensor interface module.
ebf3_sensor_interface_shield,kb/items/parts/ebf3_sensor_interface_shield.yaml,0.05,aluminum,aluminum_sheet,lunar_candidate,local_nominal,recipe_ebf3_sensor_interface_shield,,,,EBF3 sensor interface shield,Child of ebf3_sensor_interface_module. Shield for EBF3 sensor interface module.
ebf3_sensor_signal_conditioning_front_end,kb/items/parts/ebf3_sensor_signal_conditioning_front_end.yaml,0.2,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 sensor signal conditioning front end,Child of ebf3_sensor_interface_module. Signal conditioning front end for EBF3 sensor interface module.
