priority,queue_reason,item_id,policy,route_decision,mass_nominal_kg,material,availability_class,confidence,active_recipe_id,recipe_exists,current_process_ids,process_paths,current_machine_ids,decision_machine_ids,machine_selection_statuses,machine_risk_flags,machine_evidence_sources,reasoning_brief,item_path,worker_task,worker_decision,worker_notes
20,no_active_recipe_reaudit_metadata_candidate,ebf3_gun_trajectory_corrector_insulator_set,import_until_gap_resolved,route_gap,0.08,alumina_ceramic,local_derived,medium,,False,ceramic_forming_basic_v0,kb/processes/ceramic_forming_basic_v0.yaml,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Trajectory-corrector insulator set is a route gap until Ready ceramic and HV insulation tests exist,kb/items/parts/ebf3_gun_trajectory_corrector_insulator_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material route is lunar-plausible, but this part is an HV/electron-gun/feedthrough dielectric boundary requiring creepage, leakage, partial-discharge or hermetic QA; labor-bot capability is irrelevant."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_gun_trajectory_corrector_pole_piece_set,import_until_gap_resolved,route_gap,0.18,electrical_steel_or_soft_iron,local_derived,medium,,False,electrical_steel_production_v0,kb/processes/electrical_steel_production_v0.yaml,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0,induction_forge_v0;rolling_mill_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Trajectory-corrector pole pieces are route_gap until magnetic material property and field acceptance routes exist,kb/items/parts/ebf3_gun_trajectory_corrector_pole_piece_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"The issue is controlled magnetic properties, losses, lamination/air-gap geometry, insulation, and acceptance testing; existing material production is not enough and labor_bot is not core evidence."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_bleeder_chain_insulating_support,import_until_gap_resolved,route_gap,0.16,alumina_ceramic,local_derived,medium,,False,ceramic_sintering_process_v0,kb/processes/ceramic_sintering_process_v0.yaml,kiln_ceramic;labor_bot_general_v0;pressing_mold_set;hydraulic_press,kiln_ceramic;labor_bot_general_v0;pressing_mold_set;hydraulic_press,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,HV bleeder-chain insulating support is a route gap until ceramic/glass forming and dielectric acceptance are closed,kb/items/parts/ebf3_hv_bleeder_chain_insulating_support.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material route is lunar-plausible, but this part is an HV/electron-gun/feedthrough dielectric boundary requiring creepage, leakage, partial-discharge or hermetic QA; labor-bot capability is irrelevant."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_cable_central_conductor,import_until_gap_resolved,route_gap,0.22,aluminum,local_derived,medium,,False,wire_drawing_aluminum_v0,kb/processes/wire_drawing_aluminum_v0.yaml,labor_bot_general_v0;wire_drawing_die_set,wire_drawing_die_set,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Aluminum is a good lunar conductor candidate, but the Ready machine audit blocks the wire-drawing route",kb/items/parts/ebf3_hv_cable_central_conductor.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Wire drawing is not the only issue: HV leads require insulation class, clearances, terminations, oil/vacuum compatibility, and hipot/partial-discharge acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_lead_conductor_set,import_until_gap_resolved,route_gap,0.6,aluminum,local_derived,medium,,False,wire_drawing_aluminum_v0,kb/processes/wire_drawing_aluminum_v0.yaml,labor_bot_general_v0;wire_drawing_die_set,wire_drawing_die_set,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Material choice can be lunar aluminum, but the process route for conductor form and HV qualification is not Ready",kb/items/parts/ebf3_hv_lead_conductor_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Wire drawing is not the only issue: HV leads require insulation class, clearances, terminations, oil/vacuum compatibility, and hipot/partial-discharge acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_lead_support_standoff_set,import_until_gap_resolved,route_gap,0.2,alumina_ceramic,local_derived,medium,,False,ceramic_forming_basic_v0,kb/processes/ceramic_forming_basic_v0.yaml,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,HV lead support standoffs are a route gap until ceramic manufacturing and test coverage are Ready,kb/items/parts/ebf3_hv_lead_support_standoff_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material route is lunar-plausible, but this part is an HV/electron-gun/feedthrough dielectric boundary requiring creepage, leakage, partial-discharge or hermetic QA; labor-bot capability is irrelevant."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_return_current_monitor_insulating_mount,import_until_gap_resolved,route_gap,0.12,alumina_ceramic,local_derived,medium,,False,ceramic_forming_basic_v0,kb/processes/ceramic_forming_basic_v0.yaml,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,pressing_mold_set;hydraulic_press;labor_bot_general_v0;kiln_ceramic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,HV return-current monitor insulating mount is a route gap until ceramic and HV leakage validation close,kb/items/parts/ebf3_hv_return_current_monitor_insulating_mount.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material route is lunar-plausible, but this part is an HV/electron-gun/feedthrough dielectric boundary requiring creepage, leakage, partial-discharge or hermetic QA; labor-bot capability is irrelevant."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_tank_lid_seal,import_until_gap_resolved,route_gap,0.5,vacuum_elastomer_or_metal_gasket,import_or_recycle,medium,,False,vacuum_seal_assembly_fabrication_v0,kb/processes/vacuum_seal_assembly_fabrication_v0.yaml,labor_bot_general_v0;assembly_tools_basic,assembly_tools_basic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,HV tank lid seal is a leak-critical route gap,kb/items/parts/ebf3_hv_tank_lid_seal.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"HV tank seal is leak/oil/HV critical; local assembly does not prove gasket material, compression behavior, cleanliness, or leak acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_tank_shell,import_until_gap_resolved,route_gap,8.0,steel,local_derived,medium,,False,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,The HV tank shell should not be counted as local merely because steel is local; containment and HV service qualification remain route gaps,kb/items/parts/ebf3_hv_tank_shell.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,A tank shell is not closed by CNC machining because shell forming joining containment and HV service qualification are missing.
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_transformer_internal_hv_lead_set,import_until_gap_resolved,route_gap,0.6,aluminum,local_derived,medium,,False,wire_drawing_aluminum_v0,kb/processes/wire_drawing_aluminum_v0.yaml,labor_bot_general_v0;wire_drawing_die_set,wire_drawing_die_set,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Internal HV transformer leads are a route gap until conductor and insulation routes close,kb/items/parts/ebf3_hv_transformer_internal_hv_lead_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Wire drawing is not the only issue: HV leads require insulation class, clearances, terminations, oil/vacuum compatibility, and hipot/partial-discharge acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_hv_transformer_magnetic_core_set,import_until_gap_resolved,route_gap,3.0,electrical_steel_or_soft_iron,local_derived,medium,,False,electrical_steel_production_v0,kb/processes/electrical_steel_production_v0.yaml,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0,induction_forge_v0;rolling_mill_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"This should match the conservative treatment of transformer cores: material route is plausible, but qualified HV transformer core fabrication remains a gap",kb/items/parts/ebf3_hv_transformer_magnetic_core_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"The issue is controlled magnetic properties, losses, lamination/air-gap geometry, insulation, and acceptance testing; existing material production is not enough and labor_bot is not core evidence."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_linear_guide_carriage_block_set,import_until_gap_resolved,route_gap,1.1,bearing_steel,local_derived,low,,False,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Carriage blocks are precision motion components and should import until guideway finishing route is explicit,kb/items/parts/ebf3_linear_guide_carriage_block_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,Carriage blocks need precision guideway surfaces hardening grinding preload and bearing/lubrication acceptance beyond CNC.
20,no_active_recipe_reaudit_metadata_candidate,ebf3_linear_guide_carriage_rolling_element_set,import_until_gap_resolved,route_gap,0.55,bearing_steel,local_derived,high,,False,precision_grinding_basic_v0,kb/processes/precision_grinding_basic_v0.yaml,labor_bot_general_v0;surface_grinder;grinding_wheels,surface_grinder;grinding_wheels,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,This is a classic precision bearing gap: steel is plausible but Ready machines do not support bearing-grade rolling elements,kb/items/parts/ebf3_linear_guide_carriage_rolling_element_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_linear_guide_rail_body_set,import_until_gap_resolved,route_gap,2.4,hardened_steel,local_derived,medium,,False,steel_shaft_machining_v1,kb/processes/steel_shaft_machining_v1.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Linear guide rail body is a foundational precision motion route gap,kb/items/parts/ebf3_linear_guide_rail_body_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_positioning_bellows_folded_cover,import_until_gap_resolved,route_gap,0.55,steel,local_derived,low,,False,metal_spinning_process_v0,kb/processes/metal_spinning_process_v0.yaml,spinning_machine_v0,spinning_machine_v0,spinning_machine_v0:review_semantic_mismatch,,spinning_machine_v0:capabilities;process_resource_use;functional_notes;bom;recipe;machine_file,A folded bellows cover is not ordinary sheet metal because flex life and vacuum debris risk dominate,kb/items/parts/ebf3_positioning_bellows_folded_cover.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,Reviewed as no-active-recipe vacuum boundary / seal / panel qualification gap; do not count local in first EBF simulation. Add/repair process chain only if import mass or function sensitivity dominates.
20,no_active_recipe_reaudit_metadata_candidate,ebf3_positioning_motor_power_conductor_set,import_until_gap_resolved,route_gap,0.32,aluminum,local_derived,medium,,False,metal_wire_drawing_process_v0,kb/processes/metal_wire_drawing_process_v0.yaml,labor_bot_general_v0;drawing_die_set_basic,drawing_die_set_basic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Positioning motor power conductor set is a repeated vacuum cable route gap,kb/items/parts/ebf3_positioning_motor_power_conductor_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Aluminum conductor stock is plausible and drawing equipment exists, but vacuum cable insulation, termination, flex, and continuity QA are not modeled by the current labor-heavy route."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_positioning_signal_conductor_set,import_until_gap_resolved,route_gap,0.24,aluminum,local_derived,medium,,False,wire_drawing_aluminum_v0,kb/processes/wire_drawing_aluminum_v0.yaml,labor_bot_general_v0;wire_drawing_die_set,wire_drawing_die_set,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Aluminum conductor is lunar-plausible but wire drawing and vacuum cable qualification are unresolved,kb/items/parts/ebf3_positioning_signal_conductor_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Aluminum conductor stock is plausible and drawing equipment exists, but vacuum cable insulation, termination, flex, and continuity QA are not modeled by the current labor-heavy route."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_power_input_cable_conductor_set,import_until_gap_resolved,route_gap,0.7,aluminum,local_derived,medium,,False,wire_drawing_aluminum_v0,kb/processes/wire_drawing_aluminum_v0.yaml,labor_bot_general_v0;wire_drawing_die_set,wire_drawing_die_set,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Metal conductor is lunar-derivable in principle, but cable conductor manufacturing/qualification is a route gap in the current KB",kb/items/parts/ebf3_power_input_cable_conductor_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Aluminum conductor stock is plausible and drawing equipment exists, but vacuum cable insulation, termination, flex, and continuity QA are not modeled by the current labor-heavy route."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_pressure_spring,import_until_gap_resolved,route_gap,0.3,steel,local_derived,low,,False,metal_forming_basic_v0,kb/processes/metal_forming_basic_v0.yaml,labor_bot_general_v0;hydraulic_press;plate_rolling_mill,hydraulic_press;plate_rolling_mill,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,The item is worth local manufacture later but current KB does not close spring performance,kb/items/parts/ebf3_pressure_spring.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Steel is lunar-plausible and heat-treatment furnace exists, but spring geometry, temper, fatigue life, relaxation, and load acceptance are not closed."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_primary_transformer_core,import_until_gap_resolved,route_gap,1.5,electrical_steel_or_soft_iron,local_derived,medium,,False,electrical_steel_production_v0,kb/processes/electrical_steel_production_v0.yaml,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0,induction_forge_v0;rolling_mill_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"This is worth local development, but current KB does not prove a Ready transformer-core fabrication route",kb/items/parts/ebf3_primary_transformer_core.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"The issue is controlled magnetic properties, losses, lamination/air-gap geometry, insulation, and acceptance testing; existing material production is not enough and labor_bot is not core evidence."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_primary_transformer_winding_set,import_until_gap_resolved,route_gap,1.3,aluminum,local_derived,low,,False,spool_winding_basic_v0,kb/processes/spool_winding_basic_v0.yaml,labor_bot_general_v0;winding_drums,winding_drums,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Aluminum conductor substitution is plausible, but transformer winding remains a route gap",kb/items/parts/ebf3_primary_transformer_winding_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Existing coil_winding_basic_v0 has a concrete winding machine, so this is not a labor-only gap; the missing piece is insulation, termination, impregnation/spacing policy, and electrical acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_ripple_inductor_core,import_until_gap_resolved,route_gap,0.35,electrical_steel_or_soft_iron,local_derived,medium,,False,electrical_steel_production_v0,kb/processes/electrical_steel_production_v0.yaml,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0,induction_forge_v0;rolling_mill_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Material is plausible, but a qualified inductor core needs magnetic design and non-Ready processes",kb/items/parts/ebf3_ripple_inductor_core.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"The issue is controlled magnetic properties, losses, lamination/air-gap geometry, insulation, and acceptance testing; existing material production is not enough and labor_bot is not core evidence."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_ripple_inductor_winding,import_until_gap_resolved,route_gap,0.45,aluminum,local_derived,low,,False,spool_winding_basic_v0,kb/processes/spool_winding_basic_v0.yaml,labor_bot_general_v0;winding_drums,winding_drums,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Ripple inductor winding is worth local closure later but is currently a route gap,kb/items/parts/ebf3_ripple_inductor_winding.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Existing coil_winding_basic_v0 has a concrete winding machine, so this is not a labor-only gap; the missing piece is insulation, termination, impregnation/spacing policy, and electrical acceptance."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_rotary_axis_bearing_inner_ring,import_until_gap_resolved,route_gap,1.1,bearing_steel,local_derived,high,,False,precision_grinding_basic_v0,kb/processes/precision_grinding_basic_v0.yaml,labor_bot_general_v0;surface_grinder;grinding_wheels,surface_grinder;grinding_wheels,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,The steel mass is not the issue; bearing-grade geometry and heat treatment are not locally Ready,kb/items/parts/ebf3_rotary_axis_bearing_inner_ring.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
