========================================================================================================================
CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %

Machine Total Mass: 400.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):       58.60 kg  (  0.0%)
  Imported:              1092754.35 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:      1092812.94 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                       58.60 kg      58.60 kg
  regolith_lunar_mare                                  1349789.17 kg       0.00 kg
  solar_irradiance                                    1014186.56 kWh       0.00 kg
  regolith_polar_psc                                    109476.82 kg       0.00 kg
  regolith_carbonaceous                                  14960.32 kg       0.00 kg
  regolith_lunar_highlands                              521668.74 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                           1092452.48 kg  1092452.48 kg
  fluorite                                                 181.88 kg     181.88 kg
  cellulose_raw                                             41.66 kg      41.66 kg
  nitrogen_gas                                              41.59 kg      41.59 kg
  monochloroacetic_acid                                     16.67 kg      16.67 kg
  assembly_components                                       16.08 kg      16.08 kg
  kaolinite_clay                                             1.17 kg       1.17 kg
  electronic_components_set                                0.73 unit       0.93 kg
  graphite_powder                                            0.85 kg       0.85 kg
  import_magnesium_powder                                    0.47 kg       0.47 kg
  emulsifying_oil                                            0.20 kg       0.20 kg
  copper_rod_ingot                                           0.19 kg       0.19 kg
  corrosion_inhibitor                                        0.06 kg       0.06 kg
  etching_chemicals                                          0.05 kg       0.05 kg
  biocide_additive                                           0.04 kg       0.04 kg
  zinc_metal_v0                                              0.03 kg       0.03 kg
  voltage_regulator_ic                                     0.22 each       0.00 kg
  nitrile_rubber                                             0.00 kg       0.00 kg
  crystal_oscillator_timing                                0.22 each       0.00 kg
  base_grease_stock_v0                                       0.00 kg       0.00 kg
  resistor_chip_smd                                        3.26 each       0.00 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg
  compiled_firmware_binary                                 0.10 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: MRE reactor v0 (mre_reactor_v0)
================================================================================

Machine Total Mass: 1600.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   17.00 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           17.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    67813.34 kg       0.00 kg
  solar_irradiance                                      52278.16 kWh       0.00 kg
  regolith_carbonaceous                                      0.01 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        8.00 kg       8.00 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  temperature_sensing                                     1.00 count       2.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Solar concentrator (2017 demonstrated hardware) v0 (demonstrated_solar_concentrator_2017_v0)
================================================================================

Machine Total Mass: 100.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    4.00 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            4.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   359045.00 kg       0.00 kg
  solar_irradiance                                     276625.00 kWh       0.00 kg
  regolith_carbonaceous                                   5250.00 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        4.00 kg       4.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Bearing Grinding Machine (bearing_grinding_machine_v0)
================================================================================

Machine Total Mass: 350.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                14626.70 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        14626.70 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   953305.50 kg       0.00 kg
  solar_irradiance                                     706986.71 kWh       0.00 kg
  regolith_lunar_highlands                                6989.72 kg       0.00 kg
  regolith_carbonaceous                                   5441.08 kg       0.00 kg
  regolith_polar_psc                                      1459.02 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14590.16 kg   14590.16 kg
  assembly_components                                       16.36 kg      16.36 kg
  grinding_wheels                                         2.00 count      16.00 kg
  fluorite                                                   2.43 kg       2.43 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  base_grease_stock_v0                                       0.30 kg       0.30 kg
  copper_rod_ingot                                           0.24 kg       0.24 kg
  electronic_components_set                                  0.18 kg       0.18 kg
  mos2_precursor_v0                                          0.03 kg       0.03 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: HPHT furnace (hpht_furnace_v0)
================================================================================

Machine Total Mass: 1000.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   15.46 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           15.46 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   523369.35 kg       0.00 kg
  solar_irradiance                                     377207.63 kWh       0.00 kg
  regolith_carbonaceous                                   5250.02 kg       0.00 kg
  regolith_lunar_highlands                                   0.25 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        7.00 kg       7.00 kg
  electronic_components_set                                  3.00 kg       5.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  etching_chemicals                                          0.20 kg       0.20 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Cryogenic chiller provider v0 (seed) (cryogenic_chiller_provider_v0_v0)
================================================================================

Machine Total Mass: 600.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   13.01 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           13.01 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  solar_irradiance                                     250347.05 kWh       0.00 kg
  regolith_lunar_mare                                   323708.93 kg       0.00 kg
  regolith_polar_psc                                         0.00 kg       0.00 kg
  regolith_carbonaceous                                      0.00 kg       0.00 kg
  regolith_lunar_highlands                                   0.28 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        5.00 kg       5.00 kg
  copper_rod_ingot                                           3.30 kg       3.30 kg
  electronic_components_set                                  2.00 kg       3.00 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  material_unannealed                                        0.50 kg       0.50 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  salt_waste                                                 0.00 kg       0.00 kg
  nitrogen_gas                                               0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Ammonia recovery unit v0 (ammonia_recovery_unit_v0)
================================================================================

Machine Total Mass: 400.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        1.12 kg  (  0.0%)
  Imported:              1334927.19 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:      1334928.32 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                        1.12 kg       1.12 kg
  solar_irradiance                                   17267351.77 kWh       0.00 kg
  regolith_lunar_mare                                 24179559.45 kg       0.00 kg
  regolith_lunar_highlands                              637265.62 kg       0.00 kg
  regolith_polar_psc                                    133740.48 kg       0.00 kg
  regolith_carbonaceous                                 280444.73 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                           1334533.48 kg  1334533.48 kg
  fluorite                                                 222.30 kg     222.30 kg
  cellulose_raw                                             53.32 kg      53.32 kg
  nitrogen_gas                                              51.05 kg      51.05 kg
  ceramic_fiber_bulk                                        22.50 kg      22.50 kg
  monochloroacetic_acid                                     21.33 kg      21.33 kg
  assembly_components                                        8.16 kg       8.16 kg
  sensor_suite_general                                     1.00 unit       5.00 kg
  polymer_printing_feedstock                                 4.00 kg       4.00 kg
  control_compute_module_imported                          1.00 unit       2.00 kg
  device_uncalibrated                                      1.00 unit       2.00 kg
  copper_rod_ingot                                           1.34 kg       1.34 kg
  chromium_metal_pure                                        0.40 kg       0.40 kg
  zinc_metal_v0                                              0.15 kg       0.15 kg
  epoxy_monomer_v0                                           0.15 kg       0.15 kg
  kaolinite_clay                                             0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Glassworking station (glassworking_station)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   11.58 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           11.58 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  solar_irradiance                                      96264.98 kWh       0.00 kg
  regolith_lunar_mare                                   133906.63 kg       0.00 kg
  regolith_carbonaceous                                  19120.25 kg       0.00 kg
  regolith_lunar_highlands                                   1.13 kg       0.00 kg
  regolith_polar_psc                                         0.18 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        5.06 kg       5.06 kg
  electronic_components_set                                  2.00 kg       3.00 kg
  salt_waste                                                 1.76 kg       1.76 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  chromium_metal_pure                                        0.20 kg       0.20 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  aluminum_sheet_2mm                                         0.10 kg       0.10 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: PEM Electrolyzer (electrolyzer_pem_v0)
================================================================================

Machine Total Mass: 260.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     1321.98 kg  (  0.5%)
  Imported:               245493.98 kg  ( 99.5%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:       246815.96 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                     1321.98 kg    1321.98 kg
  regolith_lunar_mare                                 13431061.24 kg       0.00 kg
  regolith_carbonaceous                                 177957.81 kg       0.00 kg
  solar_irradiance                                    9941008.98 kWh       0.00 kg
  regolith_lunar_highlands                              117256.32 kg       0.00 kg
  regolith_polar_psc                                     24669.47 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                            245216.81 kg  245216.81 kg
  electronic_components_set                               47.33 unit      82.33 kg
  assembly_components                                       39.13 kg      39.13 kg
  fluorite                                                  38.59 kg      38.59 kg
  kaolinite_clay                                            26.43 kg      26.43 kg
  cellulose_raw                                             22.50 kg      22.50 kg
  nitrogen_gas                                              22.50 kg      22.50 kg
  copper_rod_ingot                                          15.81 kg      15.81 kg
  import_magnesium_powder                                    9.37 kg       9.37 kg
  monochloroacetic_acid                                      9.00 kg       9.00 kg
  etching_chemicals                                          7.10 kg       7.10 kg
  chromium_metal_pure                                        3.24 kg       3.24 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  voltage_regulator_ic                                     4.34 each       0.09 kg
  crystal_oscillator_timing                                4.34 each       0.04 kg
  resistor_chip_smd                                       65.15 each       0.01 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  compiled_firmware_binary                                 2.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Mixing station (mixing_station)
================================================================================

Machine Total Mass: 50.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  0.5%)
  Imported:               112941.25 kg  ( 99.5%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:       113527.25 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_mare                                  1171417.93 kg       0.00 kg
  regolith_carbonaceous                                   7704.17 kg       0.00 kg
  solar_irradiance                                     716305.44 kWh       0.00 kg
  regolith_lunar_highlands                               53938.58 kg       0.00 kg
  regolith_polar_psc                                     11270.88 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                            112568.37 kg  112568.37 kg
  chromium_metal_pure                                      330.30 kg     330.30 kg
  fluorite                                                  17.79 kg      17.79 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  electronic_components_set                                1.27 unit       2.27 kg
  assembly_components                                        2.07 kg       2.07 kg
  valve_ball_stainless                                     2.00 each       1.00 kg
  glass_to_metal_seal_v0                                   1.00 each       0.75 kg
  copper_rod_ingot                                           0.52 kg       0.52 kg
  etching_chemicals                                          0.45 kg       0.45 kg
  cellulose_raw                                              0.44 kg       0.44 kg
  nitrogen_gas                                               0.42 kg       0.42 kg
  graphite_powder                                            0.21 kg       0.21 kg
  monochloroacetic_acid                                      0.18 kg       0.18 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  compiled_firmware_binary                                 1.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Gas handling loop v0 (gas_handling_loop_v0)
================================================================================

Machine Total Mass: 120.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   10.00 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           10.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  solar_irradiance                                     303903.16 kWh       0.00 kg
  regolith_lunar_mare                                   426857.34 kg       0.00 kg
  regolith_carbonaceous                                   5250.01 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  sensor_suite_general                                    1.00 count       5.00 kg
  assembly_components                                        3.00 kg       3.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Cartesian Gantry Assembler v0 (cartesian_gantry_assembler_v0)
================================================================================

Machine Total Mass: 200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                43004.95 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        43004.95 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  solar_irradiance                                    1131049.75 kWh       0.00 kg
  regolith_lunar_mare                                  1472099.33 kg       0.00 kg
  regolith_lunar_highlands                               20488.18 kg       0.00 kg
  regolith_carbonaceous                                   1055.34 kg       0.00 kg
  regolith_polar_psc                                      4334.20 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             42946.97 kg   42946.97 kg
  assembly_components                                       28.72 kg      28.72 kg
  cellulose_raw                                              7.18 kg       7.18 kg
  nitrogen_gas                                               7.18 kg       7.18 kg
  fluorite                                                   7.13 kg       7.13 kg
  monochloroacetic_acid                                      2.87 kg       2.87 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  copper_rod_ingot                                           0.87 kg       0.87 kg
  base_grease_stock_v0                                       0.60 kg       0.60 kg
  electronic_components_set                                  0.36 kg       0.36 kg
  mos2_precursor_v0                                          0.05 kg       0.05 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Fiber spinneret v0 (fiber_spinneret_v0)
================================================================================

Machine Total Mass: 40.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):       10.00 kg  (  7.6%)
  Imported:                  121.02 kg  ( 92.4%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:          131.02 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                       10.00 kg      10.00 kg
  regolith_lunar_mare                                   219866.40 kg       0.00 kg
  solar_irradiance                                     167768.88 kWh       0.00 kg
  regolith_carbonaceous                                   2639.87 kg       0.00 kg
  regolith_lunar_highlands                                  50.12 kg       0.00 kg
  regolith_polar_psc                                        11.79 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                               105.54 kg     105.54 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                  1.50 kg       2.50 kg
  assembly_components                                        2.50 kg       2.50 kg
  temperature_sensing                                     1.00 count       2.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           0.63 kg       0.63 kg
  cellulose_raw                                              0.24 kg       0.24 kg
  nitrogen_gas                                               0.23 kg       0.23 kg
  kaolinite_clay                                             0.20 kg       0.20 kg
  etching_chemicals                                          0.10 kg       0.10 kg
  monochloroacetic_acid                                      0.09 kg       0.09 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: EBM Powder Handling System v0 (ebm_powder_handling_system_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                14302.92 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        14302.92 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   947313.85 kg       0.00 kg
  solar_irradiance                                     702945.67 kWh       0.00 kg
  regolith_carbonaceous                                   5437.12 kg       0.00 kg
  regolith_lunar_highlands                                6844.78 kg       0.00 kg
  regolith_polar_psc                                      1428.76 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14287.62 kg   14287.62 kg
  assembly_components                                       12.30 kg      12.30 kg
  fluorite                                                   2.38 kg       2.38 kg
  base_grease_stock_v0                                       0.25 kg       0.25 kg
  copper_rod_ingot                                           0.20 kg       0.20 kg
  electronic_components_set                                  0.15 kg       0.15 kg
  mos2_precursor_v0                                          0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Hauler (hauler)
================================================================================

Machine Total Mass: 8000.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 3135.83 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         3135.83 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   894911.05 kg       0.00 kg
  solar_irradiance                                     657115.06 kWh       0.00 kg
  regolith_lunar_highlands                                 908.02 kg       0.00 kg
  regolith_polar_psc                                       556.96 kg       0.00 kg
  regolith_carbonaceous                                  11165.34 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              2994.96 kg    2994.96 kg
  nitrogen_gas                                              43.60 kg      43.60 kg
  cellulose_raw                                             43.31 kg      43.31 kg
  monochloroacetic_acid                                     17.32 kg      17.32 kg
  assembly_components                                       13.07 kg      13.07 kg
  potassium_hydroxide                                        9.86 kg       9.86 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                2.27 unit       3.27 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           1.77 kg       1.77 kg
  nitrile_rubber                                             0.52 kg       0.52 kg
  fluorite                                                   0.32 kg       0.32 kg
  epoxy_monomer_v0                                           0.30 kg       0.30 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  zinc_metal_v0                                              0.13 kg       0.13 kg
  graphite_powder                                            0.10 kg       0.10 kg
  cleaning_solvent_or_detergent_v0                           0.10 kg       0.10 kg
  base_grease_stock_v0                                       0.01 kg       0.01 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Powder mixer (powder_mixer)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    6.46 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            6.46 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   430446.19 kg       0.00 kg
  solar_irradiance                                     305207.23 kWh       0.00 kg
  regolith_carbonaceous                                   5255.26 kg       0.00 kg
  regolith_lunar_highlands                                   0.25 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  electronic_components_set                                  2.00 kg       3.00 kg
  assembly_components                                        2.00 kg       2.00 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  etching_chemicals                                          0.20 kg       0.20 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Stewart platform calibrator (stewart_platform_calibrator)
================================================================================

Machine Total Mass: 150.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     2929.96 kg  (  9.0%)
  Imported:                29472.61 kg  ( 91.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        32402.57 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                     2929.96 kg    2929.96 kg
  regolith_lunar_mare                                  5557634.18 kg       0.00 kg
  solar_irradiance                                    3938351.60 kWh       0.00 kg
  regolith_carbonaceous                                  39815.13 kg       0.00 kg
  regolith_polar_psc                                      2994.05 kg       0.00 kg
  regolith_lunar_highlands                               14687.76 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             29295.12 kg   29295.12 kg
  kaolinite_clay                                            58.59 kg      58.59 kg
  electronic_components_set                                 23.33 kg      39.33 kg
  import_magnesium_powder                                   23.43 kg      23.43 kg
  copper_rod_ingot                                          20.91 kg      20.91 kg
  assembly_components                                       17.33 kg      17.33 kg
  polymer_printing_feedstock                                 8.00 kg       8.00 kg
  sensor_suite_general                                     1.00 unit       5.00 kg
  etching_chemicals                                          3.46 kg       3.46 kg
  emulsifying_oil                                            0.70 kg       0.70 kg
  voltage_regulator_ic                                    10.86 each       0.22 kg
  corrosion_inhibitor                                        0.21 kg       0.21 kg
  biocide_additive                                           0.14 kg       0.14 kg
  crystal_oscillator_timing                               10.86 each       0.11 kg
  resistor_chip_smd                                      162.88 each       0.03 kg
  epoxy_monomer_v0                                           0.01 kg       0.01 kg
  compiled_firmware_binary                                 5.00 unit       0.01 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Conveyor Belt System (conveyor_belt_system_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 1894.52 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         1894.52 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    38684.30 kg       0.00 kg
  regolith_carbonaceous                                    296.80 kg       0.00 kg
  solar_irradiance                                      29574.63 kWh       0.00 kg
  regolith_lunar_highlands                                 909.06 kg       0.00 kg
  regolith_polar_psc                                       189.94 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              1890.91 kg    1890.91 kg
  assembly_components                                        3.03 kg       3.03 kg
  fluorite                                                   0.32 kg       0.32 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  copper_rod_ingot                                           0.08 kg       0.08 kg
  zinc_metal_v0                                              0.03 kg       0.03 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg
  nitrile_rubber                                             0.00 kg       0.00 kg
  base_grease_stock_v0                                       0.00 kg       0.00 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Hydraulic Pump Unit (Basic) (hydraulic_pump_unit_basic)
================================================================================

Machine Total Mass: 120.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    6.57 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            6.57 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   465317.79 kg       0.00 kg
  regolith_carbonaceous                                   5373.01 kg       0.00 kg
  solar_irradiance                                     331579.68 kWh       0.00 kg
  regolith_polar_psc                                         0.85 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  nitrile_rubber                                             5.18 kg       5.18 kg
  assembly_components                                        1.00 kg       1.00 kg
  seal_material                                              0.24 kg       0.24 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Delta robot v0 (delta_robot_v0)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                21776.99 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        21776.99 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   540880.00 kg       0.00 kg
  solar_irradiance                                     391448.14 kWh       0.00 kg
  regolith_carbonaceous                                   5721.69 kg       0.00 kg
  regolith_lunar_highlands                               10407.44 kg       0.00 kg
  regolith_polar_psc                                      2174.83 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             21731.30 kg   21731.30 kg
  assembly_components                                       13.50 kg      13.50 kg
  harmonic_drive_reducer_medium                           3.00 count       6.00 kg
  copper_rod_ingot                                           5.75 kg       5.75 kg
  computer_core_imported                                  1.00 count       5.00 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                2.00 unit       4.00 kg
  fluorite                                                   3.62 kg       3.62 kg
  terminal_block_set                                        1.00 set       2.00 kg
  etching_chemicals                                          0.40 kg       0.40 kg
  emulsifying_oil                                            0.20 kg       0.20 kg
  indicator_light_set                                       1.00 set       0.10 kg
  corrosion_inhibitor                                        0.06 kg       0.06 kg
  biocide_additive                                           0.04 kg       0.04 kg
